# Type Directory — one line per type for efficient semantic matching
# Format: qname | baseType | pattern | propCount | definition | topProperties
# Total: 18323 types
#
R23F4d5B1F5827BE27cCD75a | R22C1a9E9De3f8DDc1fDFf70 | object | 0 |  | 
R23F60e6F701456Da4630fc2 | RC8259231A82dF97aedEBf63 | object | 0 | Wexford is a town in Ireland. | 
R240108D914e9945fcd6Ae76 | R809251398667B57ce80A123 | object | 0 | Sabaragamuwa Province is a political subdivision of Sri Lanka. | 
R240559F5Ebb1C48dae496e9 | RBF0136A461a075Df0d9825f | object | 0 |  | 
R241284D59ede4F4b7fED6fa | R9980a869D74553A4c177e90 | object | 0 |  | 
R242dbd7C7ec3B6A6f5D613b | R1049bd2008d246E22c5746c | object | 0 | Zelezniki is a town located in Slovenia. | 
R24339a94E3748259abC862c | R53E5e3A8871d86E4f7D1166 | object | 0 | Saratovskaya oblast' refers to a region within the Russian Federation, specifically located in the southeastern part of  | 
R24371e603ce5D70f110A8bc | R53E5e3A8871d86E4f7D1166 | object | 0 | Zabaykal'skiy kray is a federal subject of Russia located in the southeastern part of the country, bordering Mongolia an | 
R243be6833b34CEB15dB9ea0 | R53E1d54BE2e00C7c4439ace | object | 0 |  | 
R2460f15BFddcF52861207d1 | R8E9d223223f2D213d2DBbd6 | object | 0 | Kara is a city or town located in the country of Togo. | 
R2464d5B8C6ceA7Fea9CD01a | R5E0c679BE29e3F86383A5bc | object | 0 |  | 
R247ac3B2316fAA271c3Fec7 | R8680cbB69cf63001936Bffe | object | 0 | Buliisa is a location in Uganda, specifically a district or municipality within the country. | 
R248066191d5361B054B8ad7 | RFFF8fa35Deb8899da3CD365 | object | 0 | Aust-Agder is a region in Norway. | 
R2492d5803b233315fe8Ceb8 | R91E8876544ab0C3f99DC5dd | object | 0 |  | 
R249bb9B5370670Fdbc5491e | R6062f0A6352c79Ae5c7E86b | object | 0 | Locations used: Macau | 
R24A45aAB53c1F4A93fB382e | R286f5eC097e5DCE808BD672 | object | 0 | Abra is a province in the Philippines. | 
R24A619DC3189E103806Ffb3 | RA171713D181bDEBd87033e8 | object | 0 |  | 
R24Ac17B920b8FEF696A6b2c | R9CFcf2FE0e5934F5860E230 | object | 0 | Hiiumaa is an island located in Estonia. | 
R24B708EBF63bA5Be1a9Fb37 | R1049bd2008d246E22c5746c | object | 0 | A "Muta" is a specific location within Slovenia, typically referring to a town or village. | 
R24B774DD4eef6BFb78FE8c5 | RA7F6298E52ebBA9943F1760 | object | 0 |  | 
R24Bc8d9B0592C795422B8f6 | R4FC82b4EBc13AC28949829f | object | 0 | Abseron is a region in Azerbaijan. | 
R24E4d4C923f4254baeB0ffd | REE360f4F9defA34250E048a | object | 0 |  | 
R24Eb69B816a3C68ac14A9e2 | R8680cbB69cf63001936Bffe | object | 0 | Busia is a town in Uganda. | 
R24F5ccA1B376B24bfeAB892 | R2464d5B8C6ceA7Fea9CD01a | object | 0 | Baden-Wurttemberg is a state in Germany. | 
R24Fe8aF4D15b46F6031E543 | R22815eC3Af3bFF0d002Ca58 | object | 0 | The U.S. Securities and Exchange Commission (SEC) is an independent agency of the United States federal government. The  | 
R24Ff51689cb90DA47b61760 | RE20381DDB7faDD37773B754 | object | 0 | Bankr. M.D. Ala. | 
R24YN1aRTJ9uZ8QVvLjK21 | R7MbuFEaL6NyU9tM2AXk7lk | object | 0 | The act of visiting someone without legal permission or authority, which is considered a crime against an individual. | 
R25002b3265ad2F1301F4991 | R0148be65B5ecA2E1b78B366 | object | 0 |  | 
R25033b8786ecE4Ff76346e9 | R22815eC3Af3bFF0d002Ca58 | object | 0 | The United States Office of Special Counsel (OSC) is a permanent independent federal investigative and prosecutorial age | 
R2514918A0c6f0D7ac65A90b | RE47b391E0fe70EF6873Ee0d | object | 0 |  | 
R252881137f213A606dAD600 | RE053d14B2fbc4DEb40170fb | object | 0 | A type of vegetation characterized by grasses and scattered trees, found in the region of Côte d'Ivoire. | 
R252c3a1451698B322dB4fe9 | RE758f92C9a09BE308dE062c | object | 0 |  | 
R2544af79Dca8DD2da4B635e | R1CF0b9356d38393d26FDaa0 | object | 0 | Al Wusta is a region in Oman. | 
R254b1dF989f6BF6e4b983e1 | RE27164271dcaD8De64F9575 | object | 0 | Mass. BAP | 
R255817207c40C433e836e44 | R1E70ce4D699e90144cB32b8 | object | 0 |  | 
R256be089A624FCF9ec41e2b | R46Cb1637Bd308B314cE43b9 | object | 0 |  | 
R256d7b3519e3BBCfcbFA965 | RD9F51dC1C64056F595B8b13 | object | 0 |  | 
R256eb72EFa69D1F39750733 | RB0668029577113315b3B057 | object | 0 |  | 
R257789A4E178C6509c502f4 | R5EAe0dF5C83f33Ec6d1035c | object | 0 | Mwanza is a city in Tanzania, United Republic of. | 
R2586fc280a9f3B5e0c94cf7 | R469d9e179e6dC49d16B09c4 | object | 0 |  | 
R25919e0E77f51B5bac8B8f5 | R61D748B4E1c64A9b71EFd4d | object | 0 |  | 
R2594e2B4A039EBD21e6622e | RCBC9c4A087fe44C12dE41b8 | object | 0 |  | 
R25B7be5E4c8a07E5ba2153f | R1049bd2008d246E22c5746c | object | 0 | A type of immunoglobulin protein found in the blood and tissues of humans and other animals, which plays a crucial role  | 
R25D3c0FD7be4B401749205e | RB5C3a2A7Cd5f782e2f61c3d | object | 0 | Nghe An is a province in Vietnam. | 
R25Dfaf1D06766D2c7e64213 | RAF7c6aA0D26e3DF9984F231 | object | 0 | Melaka is a state in Malaysia. | 
R25F1ea79A61b2326cb4C758 | R1049bd2008d246E22c5746c | object | 0 | A city located in Slovenia, known as Nova Gorica. | 
R25F1fa5384e6B9558a9B03f | RF70104541ceaCF746bCCc18 | object | 0 |  | 
R260045C217a98CBd28916cc | R5E0c679BE29e3F86383A5bc | object | 0 |  | 
R264a7543A779D2F38717714 | R5E0c679BE29e3F86383A5bc | object | 0 |  | 
R265a4e7E21078DCe6aC11ec | R65Dc044AEdde884d6d80506 | object | 0 | Salaj is a region in Romania. | 
R265ae371D5268A27d2479a5 | R7206beF2A06f0FF256B2d93 | object | 0 | Zoundweogo is a region in Burkina Faso. | 
R26603cCCBd0eEA4bba7Ccc4 | RC8259231A82dF97aedEBf63 | object | 0 | Kerry refers to a specific location in Ireland, which is a county located in the southwestern part of the country. | 
R2665e42BF417E6D5b092528 | R70B029B7Eb71135ae073182 | object | 0 | Hatay is a province located in Turkey. | 
R2669bdF2F5c581436724fdc | RBEA26e888c961BB4b0FDa59 | object | 0 | 'Ajman is a city in the United Arab Emirates. | 
R26A54e7F12734ADee8CBfaa | RD9F51dC1C64056F595B8b13 | object | 0 |  | 
R26C56cC8BeceAEE8c641868 | R2EFb44694279754583E287c | object | 0 | Saint Catherine is a geographic location in Jamaica. | 
R26E05370D00fE1Ee651A241 | RA28cd86EC99f2582714E0c4 | object | 0 | Temburong is a district in Brunei Darussalam. | 
R26ZkDpfOsbTzSoLvmKooH | RmGrykg1NdiaxO77n1a1lc | object | 0 | Oregon Circuit Court - Grant County: A specific court within the Oregon Circuit Court system that has jurisdiction over  | 
R271585388dd38AB7626514e | R1049bd2008d246E22c5746c | object | 0 | Bovec is a town located in Slovenia. | 
R271d68A62b1eAA9328EA549 | R2EFb44694279754583E287c | object | 0 | Saint James is a geographic location in Jamaica. | 
R27321e086c74173cca1C8b3 | R7D81edCD2d848A515dCCe2f | object | 0 | Ohio | 
R27322eB1FcfcA29b24C28f9 | R46Cb1637Bd308B314cE43b9 | object | 0 |  | 
R2744dBGaVqMU668Esea3v | R9EU57yyGYQyG3GeOJ1VgMr | object | 0 | Document Management Implementation Services refers to the provision of professional assistance and guidance in the plann | 
R2763d0647d7e8B0b898Fa9f | R8680cbB69cf63001936Bffe | object | 0 | Kyankwanzi is a location in Uganda. | 
R2766c9C022a1B4F7b56C625 | RF72605312abd33AdecC1bac | object | 0 |  | 
R276a98B91ae2E6105222b0f | RE614da82A19e48C730F2f16 | object | 0 | Haskovo is a city in Bulgaria. | 
R276dbfFAFc23267946CA36f | RB5C3a2A7Cd5f782e2f61c3d | object | 0 | Binh Phuoc is a province in Vietnam. | 
R277ddaC48b1c0B0e22F860f | RFED426F2C97b94Fa28DA94e | object | 0 | Del. Ct. Com. Pl. | 
R27923f83313cC7013343f7b | RA43dd9E0B4a2E80c6439ea8 | object | 0 |  | 
R279f06B35908E1D2388B211 | R8680cbB69cf63001936Bffe | object | 0 | Bududa is a location in Uganda, specifically a district within the country. | 
R27A1607985957E7fcbD2fde | R6827a67800e7906d8dF5a69 | object | 0 |  | 
R27A2c891F3753D8d73189a7 | R53E5e3A8871d86E4f7D1166 | object | 0 | Altay, Respublika is a region within the Russian Federation. | 
R27Bcbb3E34458D5e16690b4 | R21279b14D40cFA9d5e46ae0 | object | 0 |  | 
R27C0b064D252E79d810169f | R4D912d7BF1522F346a04278 | object | 0 | Kalimantan Barat is a province located in Indonesia. | 
R27C815F5Dc2d2CCa29497ff | R6E77c5B2481c926d83B3e60 | object | 0 |  | 
R27Cab1D5D827058a832A999 | RF70104541ceaCF746bCCc18 | object | 0 |  | 
R27Cdbd5C66ae5EE2edB0012 | R8B143aF7620361Fd34F3911 | object | 0 | Office of Chemical Safety and Pollution Prevention (OCSPP) is part of the Environmental protection Agency (EPA). | 
R27D4c7168d83A43fef0099a | R55E0bdA4190f26580e9A380 | object | 0 | Lebap is a region in Turkmenistan. | 
R27Fe6aBE634fD60633A9a0b | R22815eC3Af3bFF0d002Ca58 | object | 0 | The National Endowment for the Humanities (NEH) is an independent federal agency of the U.S. government dedicated to sup | 
R27SGvpNmGJA2QsCWY8smX | R3Q1HDu5jO8nvhdbr2Uj0c | object | 0 | A Florida Circuit Court located in Orange County that operates within the 9th Circuit Court jurisdiction. | 
R2835402E031d51D35692621 | RC8259231A82dF97aedEBf63 | object | 0 | Galway is a city in Ireland. | 
R284889A2D5d36D151f70df7 | R082e9dD322e46D4655735aa | object | 0 | Khatlon is a region in Tajikistan. | 
R285f450E52f245C8f228dd9 | RC2Ddc09177c7B1338a16e36 | object | 0 | The Federal Motor Carrier Safety Administration (FMCSA) is an agency in the United States Department of Transportation t | 
R286944ECF42f0FAc0185972 | R1049bd2008d246E22c5746c | object | 0 | Log-Dragomer is a village located in Slovenia. | 
R286f5eC097e5DCE808BD672 | R9A38e7BFCdef3F6d2f46ccb | object | 0 |  | 
R287fc66452459E9a53AE703 | R7944b638E918648a6aEAefa | object | 0 | Phongsali is a province located in the northern part of the Lao People's Democratic Republic. | 
R288d82EE680d8E0f71BA666 | R801a2b86Faa9C55efdB8f13 | object | 0 |  | 
R28997e0290bfEA64c4F3271 | R4B9dec71E2dd97181f99777 | object | 0 | Jigawa is a state in Nigeria. | 
R28E55aB80425969c648Abe3 | R53E5e3A8871d86E4f7D1166 | object | 0 | Kirovskaya oblast' is a region in the Russian Federation. | 
R290890DEBacf139406BF5c3 | R264a7543A779D2F38717714 | object | 0 | Volynska oblast is a region in Ukraine. | 
R2909d38D76fc77Adea35e7b | R1E70ce4D699e90144cB32b8 | object | 0 |  | 
R291bdfED8a94E69c991Ade8 | R767niCLQVC5zIcO5WDQMSl | object | 0 | Locations used: Åland Islands(AX), European Union(EU), Andorra(AD), Austria(AT), Belgium(BE), Cyprus(CY), Estonia(EE), F | 
R292c3d237839AE0e696B681 | R68E7baC4A59d4E0897F8b28 | object | 0 | Grand-Est is a region in France. | 
R292e7aB2F8a3B0Cf843A83a | R7408dfCD00c7534854EB3d8 | object | 0 | A bay is a body of water that is partially enclosed by land, typically with a wider opening than a cove but smaller than | 
R2941a55774f0AD6b5cE7d1f | RB62c1302E565752670C3401 | object | 0 | Samegrelo-Zemo Svaneti is a region in Georgia, an Asian country. | 
R294302C734258AD0c020b85 | R60469d922fb0450b66F87bf | object | 0 | Qinghai is a province in China. | 
R296260081af7CAB71d2Af44 | RFE6536981d437AA4d66Bfc0 | object | 0 |  | 
R2967d173D74a11705f05180 | R22C1a9E9De3f8DDc1fDFf70 | object | 0 |  | 
R2973f3C40750AAB1a475fad | R7FAdef71Fca5CD513b0C880 | object | 0 | Csongrad is a region in Hungary. | 
R2977fe864d1a1CBf779D5f9 | RCBC9c4A087fe44C12dE41b8 | object | 0 |  | 
R298511955e2567B1f118e24 | R4B9dec71E2dd97181f99777 | object | 0 | Cross River is a state in Nigeria. | 
R298a187D00e7712ac18Dab0 | RD5Bea548D1785B7900E4d26 | object | 0 | Nouakchott Nord is a region in Mauritania. | 
R29A6d4815f9c493840D32dc | RCBC9e1B1E035BB820aAC094 | object | 0 | Nay Pyi Taw is the capital city of Myanmar. | 
R29A865191f80750087B0501 | R8680cbB69cf63001936Bffe | object | 0 | Kaliro is a location in Uganda. | 
R29B3a8D6E7db4E9f4f8A6cc | R428238242a27F1454d5C7c6 | object | 0 | Swietokrzyskie is a region in Poland. | 
R29D38f8ACe2cA3CbdeE8097 | R58Ea9fA3C655E9C742D17b3 | object | 0 | Cust. Ct. | 
R2A3d372EAad355E7a705b23 | R5219231CD6b861B1a6EE50d | object | 0 | Western Bahr el Ghazal is a region located in South Sudan. | 
R2A41deBDA16b1A4738FD9c6 | R2AAadaAB44795712520Eace | object | 0 |  | 
R2A423cC56fc275A2f4D5fb4 | RF02b6e57708fFB4e2b4C146 | object | 0 | W.D. Pa. | 
R2A7160713fdd2F7645D3621 | R4B9dec71E2dd97181f99777 | object | 0 | Benue is a state in Nigeria. | 
R2A76ba95828f05253410cf4 | RF02b6e57708fFB4e2b4C146 | object | 0 | N.D.N.Y. | 
R2A84047B35698491b4F5e59 | RB5C3a2A7Cd5f782e2f61c3d | object | 0 | Thua Thien-Hue is a province in Vietnam. | 
R2A8b598E7fc16757edD28df | R5CB856E87466FF97b1146c3 | object | 0 | Attiki is a region in Greece. | 
R2A9bf2989cd8B4F6626B75d | R767niCLQVC5zIcO5WDQMSl | object | 0 | Locations used: Somalia | 
R2AAadaAB44795712520Eace | RA7F6298E52ebBA9943F1760 | object | 0 |  | 
R2AAd40C084ddE1B67eE808b | R03B8e7801139A7Fc60685a9 | object | 0 | The Bonneville Power Administration (BPA) is an American federal agency operating in the Pacific Northwest. BPA was crea | 
R2AB98a17D187CC158a2F7d1 | RB22af426927f9BE79e78399 | object | 0 | Toliara is a city located in the southwestern region of Madagascar. | 
R2ABd93FAA7efA5Aa1e78887 | RE20381DDB7faDD37773B754 | object | 0 | Bankr. E.D. Wash. | 
R2AFb0d0CEa54C9Eb3568512 | RED2962E1A237905c86CF160 | object | 0 | Ubon Ratchathani is a province in Thailand. | 
R2B05f48FBc57922bf3B7a44 | R807af7C1De3f5A836c3F2a8 | object | 0 |  | 
R2B0d2d07044cD1E9e5C5eaa | R64Ef32D5F7e3AEBcb042497 | object | 0 |  | 
R2B170f9EA636CBB9b1E9e75 | RCEFbd21D4053841cf44A500 | object | 0 | Schaffhausen is a city in Switzerland. | 
R2B2a0d5CFd35B64f94F12c4 | R428238242a27F1454d5C7c6 | object | 0 | Kujawsko-pomorskie is a region in Poland. | 
R2B2d808F76902878c1F4974 | R8680cbB69cf63001936Bffe | object | 0 | Adjumani is a district in Uganda. | 
R2B3aa02E476dAF7cb8BDb8e | RFFF8fa35Deb8899da3CD365 | object | 0 | Rogaland is a county in Norway. | 
R2B3b98C672de58E41e84719 | RF02b6e57708fFB4e2b4C146 | object | 0 | E.D. Mo. | 
R2B48e31282309B934f013aa | R8A34a9EA5aaaD1B534BF1dd | object | 0 |  | 
R2B584f6D0a8eC78a3a67708 | RED2962E1A237905c86CF160 | object | 0 | Sakon Nakhon is a province in Thailand. | 
R2B5e320C5595D6B213B0e6d | RF02b6e57708fFB4e2b4C146 | object | 0 | D. Orleans | 
R2B6701BDA4b902735a433eb | R1049bd2008d246E22c5746c | object | 0 | Zalec is a town located in Slovenia. | 
R2B68ef8A71f6230f87D7c11 | RFBB02eA95ad6BD71faEE06a | object | 0 | Gaza is a territory located in Palestine, bordered by Israel and the Mediterranean Sea. | 
R2B6913B96fa367CdefD8671 | R4B9dec71E2dd97181f99777 | object | 0 | Lagos is a city in Nigeria. | 
R2B6a20C59aa70C3c580200f | RDD6d1375E1ffD977d6C81c9 | object | 0 | Bomi is a location in Liberia, which is a country in West Africa. | 
R2B8214EABa884B1e1d3103c | R767niCLQVC5zIcO5WDQMSl | object | 0 | Locations used: Jordan | 
R2B83b925611cDACa7242806 | RED2962E1A237905c86CF160 | object | 0 | Phichit is a province in Thailand. | 
R2BAc43843f84C789b31964f | R6E77c5B2481c926d83B3e60 | object | 0 |  | 
R2BD590633d02BE2bec9875b | R7E9205F833b23FA3cfC7899 | object | 0 |  | 
R2BE472D35a75D0E96cF095a | RE20381DDB7faDD37773B754 | object | 0 | Bankr. D.V.I. | 
R2BciMEMkCX6a3fzGWCrx3 | RB9YRpWbNnIcSUZuYywRWkU | object | 0 | A Declaration by Bankruptcy Petition Preparer (BPP) is a statement made by an individual who assists in the preparation  | 
R2C1a07213fc825CbdcDD9f3 | R8680cbB69cf63001936Bffe | object | 0 | Kibaale is a location in Uganda, which is a country in East Africa. | 
R2C33310945910297392B86d | R6062f0A6352c79Ae5c7E86b | object | 0 | Locations used: Maldives | 
R2C34b5FCF176B9Df1aE7c7e | RF6Cba46B3af69A47244E9ef | object | 0 | Kraj Vysocina is a region in Czechia. | 
R2C44c2B92d052A09e3A23af | RDA5e5cC4E75f969fbe25383 | object | 0 | The Health Resources and Services Administration (HRSA) is an agency of the U.S. Department of Health and Human Services | 
R2C49f7BAFea7A84318988ce | RF52f1c417a596A01b36Bcf0 | object | 0 | The Defense Security Service (DSS) is a federal security agency of the United States Department of Defense (DoD). | 
R2C85d6F507913492f72B75b | R767niCLQVC5zIcO5WDQMSl | object | 0 | Locations used: United Kingdom, British Indian Ocean Territory(IO) (also uses USD), the Isle of Man(IM, see Manx pound), | 
R2C8ac67148c1D06abeECf29 | RF70104541ceaCF746bCCc18 | object | 0 |  | 
R2C9e7e83Ba8e325ce8B3afb | R7408dfCD00c7534854EB3d8 | object | 0 | Bakool is a region in Somalia. | 
R2CAf45CC3a5d480a7d73a71 | R70B029B7Eb71135ae073182 | object | 0 | Tokat is a city in Turkey. | 
R2CBcf013F5b4D3C1dd78a8d | R1049bd2008d246E22c5746c | object | 0 | Crnomelj is a town located in Slovenia. | 
R2CC91cB7D8da59A3735606b | R15E945B1Dc01430fd4DEf04 | object | 0 |  | 
R2CD666F0235b2B3c865A150 | R30Fc88FDC243A1C7b2749eb | object | 0 | Kandahar is a city in Afghanistan. | 
R2CDLqGsq2NxKpqHxWMt3R | RCafxux1zDpXGZzqVBKNVpa | object | 0 | A deep fake is AI-generated or manipulated image, audio, or video content that resembles existing persons, objects, plac | 
R2CF20a8A5c258033562Ba7a | REB0ec6A5Ec33C639a7A288a | object | 0 | Pamplemousses is a district in Mauritius. | 
R2CFb76823ae8881aa3271dd | R428238242a27F1454d5C7c6 | object | 0 | Zachodniopomorskie is a region in Poland. | 
R2CFd70A4F7d25CFa56AD151 | RCA852fBE79e42672c00Bb4f | object | 0 |  | 
R2CFe8433D5c8F5A4dbC24ba | R5DE425E15b8c8CE8fb6Eecf | object | 0 | The mission of the Directorate of Standards and Guidance is to ensure safe and healthful working conditions in covered w | 
R2D0181C007a40854b979b81 | R91E8876544ab0C3f99DC5dd | object | 0 |  | 
R2D187d988bcb0F553dC59f4 | R286f5eC097e5DCE808BD672 | object | 0 | Bukidnon is a province in the Philippines. | 
R2D366176Fc1bDD494bC3353 | R9980a869D74553A4c177e90 | object | 0 |  | 
R2D3c70B0Eba36B08a1B009a | RA171713D181bDEBd87033e8 | object | 0 |  | 
R2D3d6bA7B64bD7E3f820420 | RBF0136A461a075Df0d9825f | object | 0 |  | 
R2D50484F42af8CE5d68F356 | R1049bd2008d246E22c5746c | object | 0 | Trbovlje is a town located in Slovenia. | 
R2D575c8EB3e08B46f71B069 | RE14c938A941aD356d56E936 | object | 0 |  | 
R2D589758Bc5d43875c3A4a7 | R91022a673f1f545e1e8D4e7 | object | 0 | Ct. Jud. Disc. Pa | 
R2D6082AA1df95D16dc62218 | R7E720fBD42e9D94f709E102 | object | 0 | A city located in the southwestern part of Syria, near the border with Israel. | 
R2D65a8280945391c2d3610f | RE20381DDB7faDD37773B754 | object | 0 | Bankr. D. Mass. | 
R2D784cD4002597C10415015 | R767niCLQVC5zIcO5WDQMSl | object | 0 | Locations used: Morocco, Western Sahara | 
R2D9418DD716cBE8c6b53ac2 | RC8259231A82dF97aedEBf63 | object | 0 | Sligo is a location in Ireland. | 
R2D945eD00ddeB57dd9CF9d3 | RF52f1c417a596A01b36Bcf0 | object | 0 | The Defense Security Cooperation Agency (DSCA), as part of the United States Department of Defense (DoD), provides finan | 
R2DCdd786Ff90AF697f01f8f | R22815eC3Af3bFF0d002Ca58 | object | 0 | The General Services Administration (GSA), an independent agency of the United States government that helps to manage an | 
R2DCef58F7b4dC994bbE0cc9 | R1E70ce4D699e90144cB32b8 | object | 0 |  | 
R2DCfcfEA33bfF4B51f0Acbf | R7E9205F833b23FA3cfC7899 | object | 0 |  | 
R2DD750B3D62bF72cd8ADe9d | R66294bD453f262E61871d2d | object | 0 |  | 
R2DE06432E41cE8D48827cb9 | R45D3d83F1c4603C9903Af83 | object | 0 | Haa Alifu is a region in the Maldives. | 
R2DE156F07ca930447d47330 | R7FAdef71Fca5CD513b0C880 | object | 0 | A pest is an organism that causes harm or damage to crops, livestock, or property. | 
R2DFe8f3AA1ba4FCee04De30 | RE614da82A19e48C730F2f16 | object | 0 | Lovech is a city in Bulgaria. | 
R2DdOrnvmqrUyDZytkM4R2 | RChEjOHUONk1Yp2qm3OHJdc | object | 0 | Washington Superior Court - Franklin County is a specific court located in Franklin County, Washington that operates und | 
R2E0128B23f039C7f240E6de | R30Fc88FDC243A1C7b2749eb | object | 0 | Daykundi is a province in Afghanistan. | 
R2E06019C7b5069E02fE1a77 | R6EDec6FF87ec502564FAddf | object | 0 | Tibesti is a region located in Chad. | 
R2E18061942e87DF1ff48bf1 | R2ED8c155E378FD4e44ECbb5 | object | 0 | Tirane is a city in Albania. | 
R2E34081C77ca29B5b22D8ad | R22C1a9E9De3f8DDc1fDFf70 | object | 0 |  | 
R2E40cf1A1530CA4e4cC9860 | RBA108eCEF8881221ffE4bfb | object | 0 | Locations used: Uganda | 
R2E4c56F3E8e2E75f85A13b3 | R15E945B1Dc01430fd4DEf04 | object | 0 |  | 
R2E609e6F10efF1F6c0DCdf0 | RFD8a9187822a09B6c06479f | object | 0 | Beja refers to a specific location in Tunisia. | 
R2E6b7e4404519FC203A53a2 | R5CB856E87466FF97b1146c3 | object | 0 | Ipeiros is a region in Greece. | 
